"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2020","440","570","575","402","118.18M","-18.52%"
"10/01/2020","456","450","488","418","67.40M","3.64%"
"11/01/2020","515","460","575","450","212.93M","12.94%"
"12/01/2020","655","520","710","494","328.35M","27.18%"
"01/01/2021","700","655","1,020","645","1.00B","6.87%"
"02/01/2021","855","700","925","670","596.13M","22.14%"
"03/01/2021","880","870","980","785","779.57M","2.92%"
"04/01/2021","905","890","965","835","434.73M","2.84%"
"05/01/2021","885","910","930","830","126.40M","-2.21%"
"06/01/2021","760","890","905","745","173.02M","-14.12%"
"07/01/2021","780","770","830","750","114.62M","2.63%"
"08/01/2021","770","780","815","745","120.72M","-1.28%"
"09/01/2021","715","770","790","700","118.75M","-7.14%"
"10/01/2021","730","715","780","710","161.79M","2.10%"
"11/01/2021","670","730","740","670","110.77M","-8.22%"
"12/01/2021","665","670","690","650","47.30M","-0.75%"
"01/01/2022","620","665","685","610","42.89M","-6.77%"
"02/01/2022","645","620","685","610","46.33M","4.03%"
"03/01/2022","625","645","655","610","32.09M","-3.10%"
"04/01/2022","650","630","690","610","56.51M","4.00%"
"05/01/2022","645","650","655","615","34.31M","-0.77%"
"06/01/2022","685","645","740","630","204.60M","6.20%"
"07/01/2022","705","690","715","650","81.73M","2.92%"
"08/01/2022","685","705","730","680","74.80M","-2.84%"
"09/01/2022","635","690","695","630","50.21M","-7.30%"
"10/01/2022","605","635","660","575","51.03M","-4.72%"
"11/01/2022","595","605","615","575","55.83M","-1.65%"
"12/01/2022","560","590","600","550","27.29M","-5.88%"
"01/01/2023","600","560","610","540","23.37M","7.14%"
"02/01/2023","620","600","645","585","867.90K","3.33%"
