"Date","Price","Open","High","Low","Vol.","Change %"
"01/01/2014","9,306.48","9,598.25","9,794.05","9,166.05","2.13B","-2.57%"
"02/01/2014","9,692.08","9,318.77","9,720.66","9,071.25","1.69B","4.14%"
"03/01/2014","9,555.91","9,553.08","9,634.82","8,913.27","2.04B","-1.40%"
"04/01/2014","9,603.23","9,601.96","9,721.50","9,166.53","1.60B","0.50%"
"05/01/2014","9,943.27","9,611.79","9,970.77","9,407.09","1.77B","3.54%"
"06/01/2014","9,833.07","9,986.86","10,050.98","9,749.75","1.71B","-1.11%"
"07/01/2014","9,407.48","9,853.74","10,032.28","9,395.35","1.71B","-4.33%"
"08/01/2014","9,470.17","9,379.74","9,600.85","8,903.49","1.69B","0.67%"
"09/01/2014","9,474.30","9,484.53","9,891.20","9,369.62","1.72B","0.04%"
"10/01/2014","9,326.87","9,454.04","9,520.97","8,354.97","2.63B","-1.56%"
"11/01/2014","9,980.85","9,305.73","9,992.67","9,148.78","1.84B","7.01%"
"12/01/2014","9,805.55","9,915.74","10,093.03","9,219.05","1.81B","-1.76%"
"01/01/2015","10,694.32","9,869.13","10,810.57","9,382.82","2.37B","9.06%"
"02/01/2015","11,401.66","10,719.18","11,401.66","10,594.32","1.83B","6.61%"
"03/01/2015","11,966.17","11,408.28","12,219.05","11,193.30","2.18B","4.95%"
"04/01/2015","11,454.38","11,902.92","12,390.75","11,331.37","1.81B","-4.28%"
"05/01/2015","11,413.82","11,506.84","11,920.31","11,167.55","1.78B","-0.35%"
"06/01/2015","10,944.97","11,462.97","11,635.85","10,797.85","2.24B","-4.11%"
"07/01/2015","11,308.99","11,050.32","11,802.37","10,652.79","1.89B","3.33%"
"08/01/2015","10,259.46","11,295.50","11,669.86","9,338.20","2.18B","-9.28%"
"09/01/2015","9,660.44","10,073.74","10,512.61","9,325.05","2.66B","-5.84%"
"10/01/2015","10,850.14","9,757.04","10,886.98","9,396.34","2.19B","12.32%"
"11/01/2015","11,382.23","10,749.98","11,430.87","10,607.46","1.73B","4.90%"
